id_badan_usaha,nama_badan_usaha,kode_badan_usaha,nib,npwp_badan_usaha,no_telp,email,alamat,kode_pos,rt,rw,jenis_badan_usaha,scraped_at
611426681659464810,BUKIT BATU MULIA,11677,9120315042735,093214667*******,08117777787,bukitbatumulia@solid.co.id,"Kp Galang Batang, Kawasan Ekonomi Khusus Galang Batang, Kelurahan Gunung Kijang, Kec. Gunung Kijang, Kab. Bintan, Provinsi Kepulauan Riau, Kode Pos: 29151",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:13:51.916437
611426493872084925,BUKIT BELAWAN TUJUH,1614,0220000832183,002712294*******,082166341779,bukitbelawantujuhpt@gmail.com,JALAN A. RAHMAN SALEH VIII NO. 17,78124,003,008,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:13:54.399309
611426493876277411,BUKIT BETUNG SEJAHTERA,1615,8120013072427,002764609*******,,,JL. DR. SETIA BUDI NO 112 PONTIANAK TELP 0561-741783,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:13:56.965875
611426856360614787,BUKIT BINTANG MINERALINDO,18916,0406220003326,65616791*******,081320909323___,,Ruko Golden Boulevard Q. 36,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:13:59.438303
611426835246486241,BUKIT BIRU ENERGI,18353,null_18353,,0816201181,pt.bukitbiruenergi@gmail.com,"JL.SULTAN HASANUDIN GG,LANGGAR F2,NO.99,Rukun Tetangga (RT) 008, Rukun Warga (RW) 000, Baqa, Samarin, Desa/Kelurahan Baqa, Kec. Samarinda Seberang, Kota Samarinda, Provinsi Kalimantan Timur, Kode Pos: 75131",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:01.970063
611426493876277413,BUKIT BUNEA,1617,8120002951646,02189471*******,02139722018,,"JALAN DR. PROF. SATRIO BLOK C4 NO.10, KUNINGAN TIMUR, SETIABUDI, JAKARTA SELATAN",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:04.430381
611426928536197729,BUKIT EMAS SINJAI,21922,3009240015901,27023505*******,081342467720___,,Dusun Maccini RT.003 RW.002 Desa Panaikang Kec. Sinjai Timur Provinsi Sulawesi Selatan,,,,Perusahaan Komanditer (CV),2026-06-10T06:14:06.990793
611426493876277416,BUKIT ENIM ENERGI,1620,9120400930391,002524625*******,0215211265_____,,"Jl. AKBP Agustjik/Makrayu No. 16, RT 057, RW 011, Kelurahan 30 Ilir, Kecamatan Ilir Barat II",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:09.676008
611426900027510915,BUKIT GAMPING RESOURCES,20669,0609220132913,60842269*******,085298006362___,,"DESA GUNDU GUNDU,	Kec. Mawasangka Tengah",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:12.200767
611426493876277419,BUKITGRANIT MINING MANDIRI,1623,8120114222369,001349223*******,,,"TELUK LEKUP MONOS, Desa/Kelurahan Pongkar, Kec. Tebing, Kab.
Karimun, Provinsi Kepulauan Riau,
Kode Pos: 29663",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:14.700598
611426870692550154,BUKIT HIJAU PANGKALAN BARU,19522,1306230029723,040450095*******,087748451909___,,"Jl Pulau Bangka RT 001 RW 001, Kelurahan Air Itam Kecamatan Bukit Intan, Kota Pangkalpinang, Provinsi Kepulauan Bangka Belitung",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:17.245766
611426928548778646,BUKIT INDAH NIRWANA,21939,2001230049053,62504733*******,081341446089___,,"DESA BAHOMOHONI, KECAMATAN BUNGKU TENGAH, KABUPATEN MOROWALI PROVINSI SULAWESI TENGAH",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:19.901364
611426802199567785,BUKIT INTAN,16890,1269000711443,75968579*******,085369489506___,,"Jati Rahayu Barat, Desa/Kelurahan Terukis Rahayu, Kec. Martapura, Kab. Ogan Komering Ulu Timur, Provinsi Sumatera Selatan, Kode Pos: 32315",,,,Perusahaan Komanditer (CV),2026-06-10T06:14:22.552402
611426900098814197,BUKIT JAYA NUGRAHA,20785,1901220034043,53989647*******,081210867046___,,"Dusun Banjarjo, Desa Banjaragung, Kecamatan Rengel, Kabupaten Tuban, Jawa Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:25.232902
687272868089828583,BUKIT KALISARI ARTHA MAKMUR,687272868089828583,1224000622883,066505396*******,081259476749,dwibudiparanata@gmail.com,Dusun Secangan Barat,68359,000,000,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:27.765541
611426716912588408,BUKIT LABU MINING,13534,9120102362756,076446093*******,,,"JALAN SINTANG - PUTUSSIBAU, KEL TANJUNG PURI, KEC. SINTANG, KAB. SINTANG PROV KALIMANTAN BARAT",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:30.204643
611426821392702850,BUKIT MAHKOTA ENERGI,17839,null_17839,60121720*******,0811749098,bukitmahkotaenergi@gmail.com; coaltrading@bukitmahkotaenergi.com,"PERUMAHAN PURI MAYANG CLUSTER MAYANG RAYA BLOK MR-135, Desa/Kelurahan Mayang Mangurai, Kec. Alam Barajo. Kota Jambi, Provinsi Jambi, kode Pos: 36129",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:32.787768
611426493884667491,BUKIT MAKMUR ISTINDO NIKELTAMA,1630,8120102932571,002574727*******,,,GED.BLK.DS.IV TOMPIRA JL. TRANS SULAWESI TOMPIRA PETASIA MOROWALI SULTENG 94671,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:36.463075
611426918163682324,BUKIT MAKMUR PERDANA,21545,9120103830061,92372021*******,085270888801___,,JL. BIMOR JAYA,,,,Perusahaan Komanditer (CV),2026-06-10T06:14:38.982696
611426878036777239,BUKIT MARMER ASWAJA,19664,3103220029976,63675454*******,082264888869___,,"Dusun Nganginan, Desa Besole, Kecamatan Besuki, Kabupaten Tulungagung, Jawa Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:41.468398
611426676253005546,BUKIT MAS MURTI PERSADA,11474,9120006381525,66441687*******,,,DSN KANDANG RT001 RW 001 DESA KANDANGSEMANGKON KEC PACIRAN,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:43.936549
611426493884667493,BUKIT MENJANGAN LESTARI,1632,9120108502683,002073790*******,081231315999,,JL. RAYA TENGGARONG-KOTA BANGUN,75552,02,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:46.397958
611426856381587033,BUKIT MINERAL JAYA,18945,null_18945,40315574*******,,,"GEDUNG CITRA TOWER LT. 2 BLOK B1, JL. BENYAMIN SUEB A6, ,
Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:48.963771
611426735560465352,BUKIT MULTI ANUGRAH,14372,0220006791915,091630143*******,,,"JL LINTAS SUMATERA RT4/RW4, WAY TUBA, WAY KANAN, LAMPUNG",,,,Perusahaan Komanditer (CV),2026-06-10T06:14:51.585347
611426814669232749,BUKIT PRIMA MAKMUR,17538,null_17538,60088709*******,02180631700,pt.bukitprimamakmur@gmail.com,"SAHID SUDIRMAN CENTER LT 11, SUITE A, JL. JENDRAL SUDIRMAN 86, Desa/Kelurahan Karet Tengsin, Kec. Tanah Abang, Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta, Kode Pos: 10220",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:54.467487
611426900065261276,BUKIT PUTIH NUSANTARA,20722,2304220003415,65160588*******,0811198086_____,,RUKO BANDARMAS BLOK I NOMOR 12,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:57.328723
611426493888862462,BUKIT RAYA COAL MINING,1641,9120211053901,002467417*******,,,JL.  IMAM BONJOL RT 05 KAMPUNG MELAYU TENGGARONG KABUPATEN KUTAI KARTANEGARA,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:14:59.912892
611426762970239587,BUKIT SAFA MARWA,15236,9120203750232,76150974*******,07526481832____,,Jorong Durian Kelurahan Kamang Mudiak Kecamatan Kamang Magek Kabupaten Agam Provinsi Sumatera Barat,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:02.400926
611426923356231892,BUKIT TAMBANG SELARAS,21662,1304220057045,65041354*******,085201263339___,,"Komp. Ruko Seruni Blok. A No. 16 Lantai 3, Sungai Panas Batam Kota, Kota Batam, Kepulauan Riau",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:05.139171
611426883887830558,BUKIT TAMPOMAS LESTARI,20145,2106230113995,39341037*******,085320266876___,,"Dusun	Cileuksa,	Desa/Kelurahan	Legok	Kaler,	Kec.	Paseh,	Kab.
Sumedang,	Provinsi	Jawa	Barat,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:07.860938
611426763108653373,BUKIT TANAMERA SEJAHTERA,15474,0206000931683,83505539*******,085754365323___,,"JL. LINTAS PALANGKARAYA - BUNTOK Km. 110, KEL. BUKIT BATU, KEC. MANTANGAI",,,,Perusahaan Komanditer (CV),2026-06-10T06:15:10.315514
611426835133240080,BUKIT TELAWI,18167,9120100840961,001505966*******,053221577______,,Jl. Pakunegara Np.08 Kel. Raja Kec. Arut Selatan Kab. Kotawaringin Barat Prv. Kalimantan Tengah,74114,17,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:12.788085
611426676232034789,BUKIT TIGA PERMATA,11435,9120301461915,31464916*******,085956653031___,,Jl. Karapitan No.77 Bandung,,,,Perusahaan Komanditer (CV),2026-06-10T06:15:15.443394
611426697677510327,BUKIT UHUD,12637,9120215010086,070936605*******,08115520989,bukituhud2022@gmail.com,JL. SENIUNG JAYA NO. 01,76271,009,000,Perusahaan Komanditer (CV),2026-06-10T06:15:17.939761
611426878103887385,BUKIT VILLA PUTRI,19752,0711220063267,61207096*******,082110889947___,,JORONG DATA,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:20.487218
611426906302192962,BULAN ENERGI MANDIRI,20901,1604240040413,066766933*******,0811977008,bulanenergimandiri@aol.com,"THE CLASSIC INDONESIA LANTAI 2, JALAN BONA INDAH RAYA NOMOR 1, LEBAK BULUS, Desa/Kelurahan Cilandak Barat, Kec. Cilandak",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:23.115606
611426493897251076,BULAWAN DAYA LESTARI,1657,1211000521774,002425526*******,082268688859___,,"Desa Mopait, Kec.Lolayan, Kab. Bolaang Mongondow, Sulawesi Utara",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:25.651788
611426911926754303,BULIAN BARA SEJAHTERAH,21240,0805240377052,20311979*******,082280227899,bulianbaras@gmail.com,"Jalan Sari Bakti Lorong Kemiri, Kelurahan Beliung, Kec. Alam Barajo, Kota Jambi, Provinsi Jambi, Kode Pos: 36125",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:28.298412
611426649292020018,BULK COMMODITIES INDONESIA,10043,null_10043,82189717*******,02180660973,bulkcommoditiesindo@gmail.com,"Gedung Grand Slipi Tower Unit G Lantai 9. Jl Letjen S. Parman Kav 22-24 Jakarta Barat 11480, Desa/Kelurahan Palmerah, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta: Kode Pos: 11480",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:30.775430
611426928552974875,BULURI REZEKI MUSA,21942,1104230054026,40480892*******,085396815159___,,Jalan Trans Sulawesi,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:33.273453
611426741977748245,BULU TAMMANGURA,14681,0912220038331,03180593*******,08114554445,bulutammangura@gmail.com,Jl.Poros semen Bosowa Maros Baruga Kec.Bantimurung,90561,,,Perusahaan Komanditer (CV),2026-06-10T06:15:35.787038
611426835191962676,BUMEN BANGUN BERSAMA,18257,null_18257,61214626*******,,,"Treasury Tower Ashta 8, Jl. Senopati, Desa/Kelurahan Senayan, Kec.
Kebayoran Baru, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta,
Kode Pos: 12190",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:38.292059
696815310451380246,BUMI ABADI MINERAL,696815310451380246,1203260132805,100000000*******,,,JL. SAO SAO KOMP BTN I BLOK O NO. 10,93117,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:41.064517
611426493901445269,BUMI ALAM RAYA,1665,2403230075745,002661638*******,08111005873____,,"Samudera Kirana Lantai 15 Suite 1501, Jalan Yos Sudarso Kav. 88, RT.009/RW.011, Kelurahan Sunter Jaya, Kecamatan Tanjung Priok, Kota Jakarta Utara 14350",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:43.636012
611426923456893857,BUMI ALAM SEJAHTERA ENERGI,21823,null_21823,12380242*******,,,"JALAN MEKAR NO.22, Desa/Kelurahan Mentangor, Kec. Kulim, Kota
Pekanbaru, Provinsi Riau,
Kode Pos: 28286",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:46.294535
611426493901445270,BUMI ALAM SEMESTA,1666,0302230060448,02930345*******,,,"JL. KAMBOJA UJUNG NO.15 RT.009, RW. 006 KEL. KOTA BUMBU UTARA, KEC. PALMERAH JAKARTA BARAT & JL. K.H. MAS MANSYUR KAV. 126 JAKARTA 10220",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:48.776487
611426934211091767,BUMI ALAM SENAMAT,22220,1512220068511,621180876*******,083233334236___,,"Jl. Sunan Gunung Jati No.65B Kel. Kenali Asam Bawah Kec. Kota Baru, Provinsi Jambi",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:51.474747
611426763049932314,BUMI ALAM SERAYA,15372,0268010222696,86133208*******,02125533000____,,"Cyber 2 Tower, Lantai 34, Jl. HR Rasuna Said, Blok X-5 No.13, Jakarta 12950",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:54.013992
611426841114318918,BUMI ALGRA RESOURCES ABADI,18429,null_18429,61623613*******,,,"JALAN ROSE GARDEN 3 NOMOR 5, Desa/Kelurahan Jakasetia, Kec.
Bekasi Selatan, Kota Bekasi, Provinsi Jawa Barat,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:56.672546
611426883858469820,BUMI ALPHA MANDIRI,20091,406230092509,39290847*******,08114538256____,,Jl. RADJAPANTO,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:15:59.113056
611426802337979067,BUMI ANUGERAH MINING,17000,null_17000,41922744*******,081257942628,pt.bumianugerahmining@gmail.com,"JALAN LETNAN MUDA HAJI SOMAD AGUS LORONG ASA NOMOR 72,
Desa/Kelurahan Sembilan Ilir, Kec. Ilir Timur Tiga, Kota Palembang, Provinsi Sumatera Selatan,
Kode Pos: 30113",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:01.881918
611426856465471949,BUMI ANUGERAH SAMBAS,19075,null_19075,62201252*******,,,"Teras Mahakam, Jalan Mahakam 1 Nomor 8, Desa/Kelurahan Kramat
Pela, Kec. Kebayoran Baru, Kota Adm. Jakarta Selatan, Provinsi DKI
Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:04.594267
611426894608470747,BUMI ARTHA BERTUAH,20617,1603230005037,40238306*******,07616709973____,,JALAN RAMBUTAN NOMOR 1C SIDOMULYO TIMUR MARPOYAN DAMAI,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:07.023885
611426763024766740,BUMI ARTHA JAYA,15329,9120011281619,03099576*******,081219646775,ptbumiartajaya@gmail.com,"JL. LIMA, NO. 21 RT. 43, Kel. Gunungsamarinda, Kec. Balikpapan Utara, Kota Balikpapan, Prov. Kalimantan Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:09.832272
611426789058811447,BUMI ASIA SAKTI,16361,null_16361,53006946*******,08123011805,bumiasiasakti@gmail.com,"JL. RAYA KENDANGSARI NO. 11, Desa/Kelurahan Kendangsari, Kec.
Tenggilis Mejoyo, Kota Surabaya, Provinsi Jawa Timur,
Kode Pos: 60292",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:12.321994
611426493905641205,BUMI BABAH ROT,1676,2705220039189,002418768*******,0213900777,bumi_babahrot@yahoo.com,Jalan Habib Amin nomor 17,23764,00,00,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:14.774690
611426894591692853,BUMI BAHAUM MINERAL,20579,0210230045971,505192195*******,081252992226___,,"JL. RTA MILONO KM.5 KOMP. BETANG GRIYA BLOK A2 NO 02, PALANGKARAYA",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:17.402230
611426841261120510,BUMI BAHTERA SUKSES,18586,null_18586,61529048*******,,,"KOMPLEK HARMONI PLAZA BLOK I NO. 5-6, Desa/Kelurahan Petojo
Utara, Kec. Gambir, Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:19.883183
611426782733801775,BUMI BAKTI MANNAFSAUD,15987,null_15987,94389881*******,,,"Jl. Sultan Alauddin Kompleks Ruko Permata Sari No 33, Kel. Gunung Sari, Kec. Rappocini",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:22.361489
611426814665038493,BUMI BANJAR BAROKAH,17529,null_17529,65753867*******,,,"Gedung Raudha Lt 1 Blok A-1 Jl. Kuningan Barat II No.21,
Desa/Kelurahan Kuningan Barat, Kec. Mampang Prapatan, Kota Adm.
Jakarta Selatan, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:24.976205
654238731154365127,BUMI BANUA RESOURCES,654238731154365127,0309250189749,100000000*******,081141004997,bumibanuaresources@gmail.com,JL. PANGERAN HIDAYATULLAH,70121,14,000,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:27.515988
611426654451013307,BUMI BARA BAROKAH,10401,null_10401,86121304*******,08126755197,bumibara.barokah@gmail.com,"Kuala Nyiur I F No. 2, Desa/Kelurahan Pasie Nan Tigo, Kec. Koto Tangah,
Kota Padang, Provinsi Sumatera Barat,
Kode Pos: 25171",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:29.964512
611426828854368997,BUMI BARA BORNEO UTAMA,17936,null_17936,60554698*******,,,"JL. KH. HARUN NAFSI, Desa/Kelurahan Rapak Dalam, Kec. Loa Janan
Ilir, Kota Samarinda, Provinsi Kalimantan Timur,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:32.547285
611426802182788048,BUMI BARA INDONESIA,16868,null_16868,53157219*******,085233254514,bumibaraindonesia@gmail.com; bbi.treade@gmail.com,"JL. MASJID NO. 11, JEL. PAKISREJO, KEC. REJOTANGAN, KAB. TULUNGAGUNG, PROV. JAWA TIMUR, KODE POS: 66293",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:34.987322
611426900069454417,BUMI BARA KUALIMAS,20727,null_20727,20728484*******,081273991313,bubaku24@gmail.com,"JORONG SIMANCUNG, Desa/Kelurahan Padang Sibusuk, Kec. Kupitan,
Kab. Sijunjung, Provinsi Sumatera Barat,
Kode Pos: 27562",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:37.465525
611426493909831977,BUMI BARA MAKMUR MANDIRI,1680,8120106811661,002183572*******,,,"GEDUNG KHARISMA BULIDING, FLOOR A1-B1 JL. BOULEVARD RAYA BLOCK DB 1, KELAPA GADING PERMAI JAKARTA UTARA 14240-INDONESIA",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:40.155036
611426782796715758,BUMI BARAMAS PERSADA,16075,null_16075,53338521*******,081271575805,bumibaramas@gmail.com,"JALAN TOTAL NO. 8 C, Kel. Paal Lima, Kec. Kota Baru, Kota Jambi, Provinsi Jambi, Kode Pos: 36128",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:42.680991
611426923435922545,BUMI BARA MEGA,21793,null_21793,,082211000123,bumibaramega@gmail.com,"RUKO CROWN GOLF BLOK A NO. 29, Kelurahan Kamal Muara, Kec. Penjaringan, Kota Adm. Jakarta Utara, Provinsi DKI Jakarta, Kode Pos: 14470",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:45.145418
611426918184655653,BUMI BARA MINERAL,21578,null_21578,,089525402529,bumibaramineral2024@gmail.com,"Ruko Crown Golf Blok A No. 29, Desa/Kelurahan Kamal Muara, Kec.
Penjaringan, Kota Adm. Jakarta Utara, Provinsi DKI Jakarta,
Kode Pos: 14470",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:47.750615
611426493909831978,BUMI BARA PERKASA,1681,0222000951356,02052669*******,02157940884____,,"RUKAN PERMATA SENAYAN BLOK E 12, JL. TENTARA PELAJAR RT 009 RW 007 KEL. GRORGOL UTARA KEC. KEBAYORAN LAMA - JAKARTA SELATAN 12210",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:50.691593
611426934269812691,BUMI BARA RAYA,22315,2511240035448,021509525*******,082289989229,bumibararaya@gmail.com,"Jalan Araneo Working Space (Gedung Graha Sentana) Jl. Tutty Alawiyah
No. 2, Desa/Kelurahan Duren Tiga, Kec. Pancoran, Kota Adm. Jakarta
Selatan, Provinsi DKI Jakarta,
Kode Pos: 12760",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:53.285989
611426849075106836,BUMI BARA SAKTI,18792,null_18792,60753727*******,081315888207,bumibarasakti.retail@gmail.com,"PONDOK CILEGON INDAH BLOK B.9 NO.7, Desa/Kelurahan Kedaleman, Kec. Cibeber, Kota Cilegon, Provinsi Banten, Kode Pos: 42422",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:55.712440
611426493909831980,BUMI BARITO,1683,8120114091285,002790033*******,0811503953,bumibarito19@gmail.com,"Diamond Park Residence, Permata Juanda Blok B Nomor 1, Raya Juanda, RT 000, RW 000, Desa Sedatiagung, Kecamatan Sedati, Kabupaten Sidoarjo, Provinsi Jawa Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:16:58.090362
611426493909831982,BUMI BARITO MINERAL,1685,9120500892917,002574699*******,,,"Wisma GKBI Lt. 12 Suite 1202, Jl. Jend Sudirman No. 28, Bendungan Hilir, Tanah Abang, Jakarta Pusat, DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:00.570104
611426821292038294,BUMI BAROKAH AKSHA,17693,null_17693,60674396*******,02184309699,bumibarokahaksha@gmail.com,"Ruko Puri Gading, Jl. Raya Puri Gading Blok I Nomor 1, Kelurahan Jatimelati, Kec. Pondokmelati, Kota Bekasi, Provinsi Jawa Barat,
Kode Pos: 17414",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:03.297312
611426906344136025,BUMI BARRU SEJAHTERA,20955,0803240185473,012932424*******,082188088055___,,Kompleks Skarda N Nomor 26 Kelurahan Gunung Sari Kecamatan Rappocini Kota Makassar Provinsi Sulawesi Selatan,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:05.794865
611426856444499731,BUMI BATANG ENERGI,19040,null_19040,39101244*******,,,"Jalan Kimangunsarkoro Nomor 12 Dracik Kembang, Desa/KelurahanProyonanggan Selatan, Kec. Batang, Kab. Batang, Provinsi JawaTengah,Kode Pos: 51211",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:08.252831
611426841093347013,BUMI BAYUSETA PERKASA,18403,null_18403,65968963*******,082147485700,pt.bumibayusetaperkasa@yahoo.com,"Jl. A. Malik, Perum Citra Griya, Blok I, No. 21, Desa/Kelurahan Karang
Asam Ilir, Kec. Sungai Kunjang, Kota Samarinda, Provinsi Kalimantan Timur
Kode Pos: 75126",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:10.664036
611426649287825012,BUMI BERDIKARI SENTOSA,10038,null_10038,76903493*******,08116909988,oss@bbscoal.id,"SOUTH QUARTER TOWER A LT 6 UNIT C KAV. 8 JALAN RA KARTINI , Desa/Kelurahan Cilandak Barat, Kec. Cilandak, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12430",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:13.282119
611426841118512758,BUMI BERKAH BERKARYA,18430,null_18430,60633039*******,,,"Jl. INPRES XVI NO. 23, Desa/Kelurahan Gaga, Kec. Larangan Kode Pos: 15154",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:15.756628
611426900090426210,BUMI BERKAH BERSUJUD,20764,null_20764,20510767*******,,,"jalan a.yani km	7,6	komplek bunyamin residence	blok A	nomor	4, Desa/Kelurahan	Kertak	Hanyar	I, Kec. Kertak Hanyar, Kab. Banjar, Provinsi	Kalimantan Selatan, Kode	Pos: 70654",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:18.147565
611426888933578456,BUMI BERKAH GEMILANG,20263,1503230087469,40194386*******,081339322330___,,"Desa	Tanggulangin,	Desa/Kelurahan	Tanggulangin,	Kec.	Kejayan, Kab. Pasuruan,	Provinsi	Jawa	Timur, Kode	Pos:	67172",,,,Perusahaan Komanditer (CV),2026-06-10T06:17:20.621878
611426835217127878,BUMI BERLIMPAH BERKAH,18303,null_18303,61572414*******,,,"Jl. Tanjung Duren Timur III No. 253, Desa/Kelurahan Tanjung Duren
Selatan, Kec. Grogol Petamburan, Kota Adm. Jakarta Barat, Provinsi DKI
Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:23.246290
611426878162606875,BUMI BINTANG SILIKA,19844,2303220015406,63790476*******,0215153533_____,,"PLAZA ASIA LT 6, JL JENDERAL SUDIRMAN KAV 59, JAKARTA SELATAN",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T06:17:25.905486
