Targe,t: 80%,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,874.230,"3,79",33.133,583,453,1.069,816,25,12,30,39,1.707,1.320,3.027,"9,1",2,3,1,1,3,4,7,"0,23",,,
28,Sulawesi Tenggara,276.312,"3,84",10.610,253,200,423,325,32,13,19,18,727,556,1.283,"12,1",1,0,8,3,9,3,12,"0,94",,,
29,Gorontalo,119.754,"4,84",5.796,346,290,427,393,17,16,16,9,806,708,1.514,"26,1",5,20,3,1,8,21,29,"1,92",,,
30,Sulawesi Barat,134.083,"4,88",6.543,93,79,217,143,8,3,10,12,328,237,565,"8,6",0,1,0,1,0,2,2,"0,35",,,
31,Maluku,176.393,"3,74",6.597,121,143,165,108,8,3,6,7,300,261,561,"8,5",5,2,9,11,14,13,27,"4,81",,,
32,Maluku Utara,123.063,"2,29",2.818,89,65,138,76,3,1,1,0,231,142,373,"13,2",0,0,1,0,1,0,1,"0,27",,,
33,Papua Barat,98.182,"2,88",2.828,216,170,437,417,4,2,23,22,680,611,1.291,"45,7",0,0,0,1,0,1,1,"0,08",,,
34,Papua,0,"2,80",0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,#DIV/0!,,,
Indonesia,,25.074.670,"3,55",890.151,49.388,43.933,109.828,95.886,2.686,1.821,2.815,3.481,164.717,145.121,309.838,"34,8",113,140,112,133,225,273,498,"0,16",,,
No,Provinsi,Balita Batuk Atau Kesukaran Bernafas,,,Batuk Bukan Pneumonia,,,Jumlah Kab/Kota,Jumlah Kab/Kota Yang 50% Puskesmas Yang Melakukan Tatalaksana Standar Minimal 60%,Persentase Kab/Kota Yang 50% Puskesmas Yang Melakukan Tatalaksana Standar Minimal 60%,,,,,,,,,,,,,,,,,
,,Jumlah Kunjungan,Diberikan Tatalaksana Standar (Dihitung Napas/ Lihat TDDK*),Persentase Yang Diberikan Tatalaksana Standar,,,,,,,,,,,,,,,,,,,,,,,
,,,,,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,
1,Aceh,101.693,52.261,"51,4",55.230,54.489,109.719,23,4,"17,39",,,,,,,,,,,,,,,,,
2,Sumatera Utara,143.982,104.437,"72,5",86.127,85.937,172.064,33,12,"36,36",,,,,,,,,,,,,,,,,
3,Sumatera Barat,90.564,87.349,"96,5",44.687,44.233,88.920,19,14,"73,68",,,,,,,,,,,,,,,,,
4,Riau,137.879,103.841,"75,3",63.396,60.720,124.116,12,9,"75,00",,,,,,,,,,,,,,,,,
5,Jambi,95.707,85.152,"89,0",46.544,45.886,92.430,11,10,"90,91",,,,,,,,,,,,,,,,,
6,Sumatera Selatan,149.321,139.342,"93,3",78.182,76.364,154.546,17,12,"70,59",,,,,,,,,,,,,,,,,
7,Bengkulu,31.308,27.210,"86,9",16.517,16.089,32.606,10,10,"100,00",,,,,,,,,,,,,,,,,
8,Lampung,179.564,160.003,"89,1",88.593,86.676,175.269,15,8,"53,33",,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,29.341,28.176,"96,0",14.206,12.702,26.908,7,7,"100,00",,,,,,,,,,,,,,,,,
10,Kepulauan Riau,32.761,19.775,"60,4",16.548,15.675,32.223,7,3,"42,86",,,,,,,,,,,,,,,,,
11,DKI Jakarta,256.810,256.408,"99,8",119.315,108.657,227.972,6,6,"100,00",,,,,,,,,,,,,,,,,
12,Jawa Barat,993.578,771.626,"77,7",495.000,492.630,987.630,27,21,"77,78",,,,,,,,,,,,,,,,,
13,Jawa Tengah,647.905,601.645,"92,9",367.395,376.695,744.090,35,24,"68,57",,,,,,,,,,,,,,,,,
14,DI Yogyakarta,39.767,36.035,"90,6",20.738,19.026,39.764,5,3,"60,00",,,,,,,,,,,,,,,,,
15,Jawa Timur,727.723,642.658,"88,3",339.725,347.178,686.903,38,34,"89,47",,,,,,,,,,,,,,,,,
16,Banten,315.038,252.965,"80,3",155.095,152.666,307.761,8,8,"100,00",,,,,,,,,,,,,,,,,
17,Bali,60.944,59.110,"97,0",32.347,29.113,61.460,9,9,"100,00",,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,182.204,164.829,"90,5",86.878,82.942,169.820,10,9,"90,00",,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,171.487,164.986,"96,2",87.658,87.442,175.100,22,16,"72,73",,,,,,,,,,,,,,,,,
20,Kalimantan Barat,47.524,38.648,"81,3",37.656,36.478,74.134,14,6,"42,86",,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,38.960,31.796,"81,6",20.871,19.167,40.038,14,12,"85,71",,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,76.933,70.204,"91,3",36.909,34.198,71.107,13,12,"92,31",,,,,,,,,,,,,,,,,
23,Kalimantan Timur,54.744,43.033,"78,6",37.272,33.438,70.710,10,5,"50,00",,,,,,,,,,,,,,,,,
24,Kalimantan Utara,10.254,6.855,"66,9",5.960,5.241,11.201,5,2,"40,00",,,,,,,,,,,,,,,,,
25,Sulawesi Utara,29.463,21.924,"74,4",23.730,22.547,46.277,15,6,"40,00",,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,81.397,75.733,"93,0",39.817,37.506,77.323,13,13,"100,00",,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,100.672,77.981,"77,5",52.679,52.270,104.949,24,11,"45,83",,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,28.047,25.108,"89,5",17.238,15.904,33.142,17,7,"41,18",,,,,,,,,,,,,,,,,
29,Gorontalo,19.500,14.499,"74,4",9.282,9.008,18.290,6,6,"100,00",,,,,,,,,,,,,,,,,
30,Sulawesi Barat,21.703,17.286,"79,6",11.272,10.874,22.146,6,5,"83,33",,,,,,,,,,,,,,,,,
31,Maluku,28.742,22.304,"77,6",22.574,21.181,43.755,11,2,"18,18",,,,,,,,,,,,,,,,,
32,Maluku Utara,33.210,31.110,"93,7",21.053,19.246,40.299,10,6,"60,00",,,,,,,,,,,,,,,,,
33,Papua Barat,13.828,11.805,"85,4",10.771,11.317,22.088,13,0,"0,00",,,,,,,,,,,,,,,,,
34,Papua,0,0,#DIV/0!,0,0,0,29,0,"0,00",,,,,,,,,,,,,,,,,
Indonesia,,4.972.553,4.246.094,"85,4",2.561.265,2.523.495,5.084.760,514,312,"60,70",,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Penduduk,Jumlah Kasus,Incidence Rate per 100.000 Penduduk,Meninggal,CFR (%),,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),,,,,,,,,,,,,,,,,,,,,
1,Aceh,5.459.891,891,"0,0",1,"0,11",,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,14.703.532,3.125,"21,3",7,"0,22",,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,5.498.751,1.117,"20,3",3,"0,27",,,,,,,,,,,,,,,,,,,,,
4,Riau,7.128.305,2.948,"41,4",38,"1,29",,,,,,,,,,,,,,,,,,,,,
5,Jambi,3.677.894,2.049,"55,7",14,"0,68",,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,8.567.923,2.359,"27,5",3,"0,13",,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,2.019.848,1.276,"63,2",10,"0,78",,,,,,,,,,,,,,,,,,,,,
8,Lampung,8.521.201,6.372,"74,8",26,"0,41",,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,1.517.590,1.144,"75,4",9,"0,79",,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,2.242.198,1.753,"78,2",9,"0,51",,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,10.644.986,4.745,"44,6",1,"0,02",,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,49.935.858,22.613,"45,3",168,"0,74",,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,34.940.078,5.683,"16,3",107,"1,88",,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,3.882.288,3.618,"93,2",13,"0,36",,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,39.886.288,8.567,"21,5",73,"0,85",,,,,,,,,,,,,,,,,,,,,
16,Banten,13.160.496,2.910,"22,1",25,"0,86",,,,,,,,,,,,,,,,,,,,,
17,Bali,4.380.824,11.964,"273,1",23,"0,19",,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,5.125.622,4.720,"92,1",13,"0,28",,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,5.541.394,5.968,"107,7",59,"0,99",,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,5.134.760,784,"15,3",4,"0,51",,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,2.769.156,669,"24,2",5,"0,75",,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,4.303.979,1.768,"41,1",20,"1,13",,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,3.793.152,2.299,"60,6",18,"0,78",,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,768.505,515,"67,0",8,"1,55",,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,2.528.794,1.219,"48,2",18,"1,48",,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,3.096.976,1.190,"38,4",12,"1,01",,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,8.928.004,2.714,"30,4",27,"0,99",,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,2.755.589,905,"32,8",9,"0,99",,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,1.219.576,951,"78,0",7,"0,74",,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,1.405.012,630,"44,8",3,"0,48",,,,,,,,,,,,,,,,,,,,,
31,Maluku,1.831.880,77,"4,2",5,"6,49",,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,1.278.764,425,"33,2",8,"1,88",,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,981.822,163,"16,6",0,"0,00",,,,,,,,,,,,,,,,,,,,,
34,Papua,3.435.430,172,"5,0",1,"0,58",,,,,,,,,,,,,,,,,,,,,
Indonesia 271.066.366,,,108.303,"40,0",747,"0,69",,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Penduduk,Malaria,,,,,,,,,,,,,,,,,,,,,,,,
,,,Suspek,Konfirmasi Laboratorium,,,% Konfirmasi Laboratorium,Positif,,,Pengobatan Standar,% Pengobatan Standar,Annual Paracite Incidence (API) per 1.000 Penduduk,,,,,,,,,,,,,,
,,,,Mikroskopis,Rapid Diagnostic Test (RDT),Total,,L,P,L+P,,,,,,,,,,,,,,,,,
(1),(2),(3),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),,,,,,,,,,,,,,
1,Aceh,5.459.891,29.545,21.161,7.923,29.084,"98,4",213,26,239,239,"1,00","100,0",,,,,,,,,,,,,,
2,Sumatera Utara,14.703.532,21.080,6.609,12.171,18.780,"89,1",608,390,998,997,"1,00","99,9",,,,,,,,,,,,,,
3,Sumatera Barat,5.498.751,8.978,3.976,4.645,8.621,"96,0",58,35,93,94,"1,01","101,1",,,,,,,,,,,,,,
4,Riau,7.128.305,8.119,5.030,3.035,8.065,"99,3",1.051,689,1.740,1.740,"1,00","100,0",,,,,,,,,,,,,,
5,Jambi,3.677.894,30.213,14.859,14.214,29.073,"96,2",46,22,68,68,"1,00","100,0",,,,,,,,,,,,,,
6,Sumatera Selatan,8.567.923,19.354,8.737,10.389,19.126,"98,8",42,27,69,69,"1,00","100,0",,,,,,,,,,,,,,
7,Bengkulu,2.019.848,13.265,8.456,4.580,13.036,"98,3",49,56,105,105,"1,00","100,0",,,,,,,,,,,,,,
8,Lampung,8.521.201,30.088,11.902,17.960,29.862,"99,2",251,173,424,424,"1,00","100,0",,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,1.517.590,29.185,19.352,7.703,27.055,"92,7",141,46,187,186,"0,99","99,5",,,,,,,,,,,,,,
10,Kepulauan Riau,2.242.198,7.857,6.753,562,7.315,"93,1",112,86,198,192,"0,97","97,0",,,,,,,,,,,,,,
11,DKI Jakarta,10.644.986,59,58,1,59,"100,0",54,4,58,56,"0,97","96,6",,,,,,,,,,,,,,
12,Jawa Barat,49.935.858,18.198,16.512,1.152,17.664,"97,1",303,16,319,309,"0,97","96,9",,,,,,,,,,,,,,
13,Jawa Tengah,34.940.078,31.132,27.500,1.697,29.197,"93,8",253,12,265,230,"0,87","86,8",,,,,,,,,,,,,,
14,DI Yogyakarta,3.882.288,13.018,10.693,55,10.748,"82,6",6,0,6,3,"0,50","50,0",,,,,,,,,,,,,,
15,Jawa Timur,39.872.395,7.245,6.367,166,6.533,"90,2",276,19,295,278,"0,94","94,2",,,,,,,,,,,,,,
16,Banten,13.160.496,1.029,414,357,771,"74,9",6,0,6,6,"1,00","100,0",,,,,,,,,,,,,,
17,Bali,4.380.824,6.186,6.084,18,6.102,"98,6",13,4,17,12,"0,71","70,6",,,,,,,,,,,,,,
18,Nusa Tenggara Barat,5.125.622,105.539,81.983,12.010,93.993,"89,1",173,74,247,219,"0,89","88,7",,,,,,,,,,,,,,
19,Nusa Tenggara Timur,5.541.394,403.142,343.547,54.685,398.232,"98,8",8.593,6.711,15.304,14.371,"0,94","93,9",,,,,,,,,,,,,,
20,Kalimantan Barat,5.134.760,39.283,14.482,18.835,33.317,"84,8",48,16,64,54,"0,84","84,4",,,,,,,,,,,,,,
21,Kalimantan Tengah,2.769.156,14.916,5.514,7.705,13.219,"88,6",137,25,162,154,"0,95","95,1",,,,,,,,,,,,,,
22,Kalimantan Selatan,4.303.979,24.378,7.772,14.981,22.753,"93,3",484,33,517,508,"0,98","98,3",,,,,,,,,,,,,,
23,Kalimantan Timur,3.793.152,12.021,6.844,4.104,10.948,"91,1",2.226,139,2.365,1.943,"0,82","82,2",,,,,,,,,,,,,,
24,Kalimantan Utara,768.505,2.093,564,1.435,1.999,"95,5",65,2,67,65,"0,97","97,0",,,,,,,,,,,,,,
25,Sulawesi Utara,2.528.794,16.499,8.803,4.501,13.304,"80,6",621,279,900,733,"0,81","81,4",,,,,,,,,,,,,,
26,Sulawesi Tengah,3.096.976,41.302,11.206,25.971,37.177,"90,0",132,67,199,176,"0,88","88,4",,,,,,,,,,,,,,
27,Sulawesi Selatan,8.928.004,15.051,8.657,6.092,14.749,"98,0",641,124,765,699,"0,91","91,4",,,,,,,,,,,,,,
28,Sulawesi Tenggara,3.014.333,15.794,5.738,9.948,15.686,"99,3",307,108,415,407,"0,98","98,1",,,,,,,,,,,,,,
29,Gorontalo,1.219.576,11.210,5.289,5.921,11.210,"100,0",35,1,36,36,"1,00","100,0",,,,,,,,,,,,,,
30,Sulawesi Barat,1.405.012,15.681,5.305,10.232,15.537,"99,1",137,6,143,143,"1,00","100,0",,,,,,,,,,,,,,
31,Maluku,1.831.880,50.859,35.449,13.642,49.091,"96,5",455,311,766,672,"0,88","87,7",,,,,,,,,,,,,,
32,Maluku Utara,1.278.764,29.304,20.385,8.918,29.303,"100,0",127,75,202,202,"1,00","100,0",,,,,,,,,,,,,,
33,Papua Barat,981.822,120.764,80.186,40.354,120.540,"99,8",6.279,3.691,9.970,9.823,"0,99","98,5",,,,,,,,,,,,,,
34,Papua,3.435.430,685.382,530.528,147.552,678.080,"98,9",122.724,94.117,216.841,205.968,"0,95","95,0",,,,,,,,,,,,,,
Indonesia,,271.311.217,1.877.769,1.346.715,473.514,1.820.229,"96,9",146.666,107.384,254.050,241.181,"0,95","94,9",,,,,,,,,,,,,,
No,Provinsi,Penderita Kronis Filariasis,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kasus Kronis Tahun Sebelumnya,Kasus Kronis Baru Ditemukan,Kasus Kronis Pindah,Kasus Kronis Meninggal,Jumlah Seluruh Kasus Kronis,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),,,,,,,,,,,,,,,,,,,,,
1,Aceh,583,0,0,13,570,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,183,8,0,0,191,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,187,0,0,0,187,,,,,,,,,,,,,,,,,,,,,
4,Riau,157,2,15,8,136,,,,,,,,,,,,,,,,,,,,,
5,Jambi,287,0,0,12,275,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,166,0,0,46,120,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,64,0,0,0,64,,,,,,,,,,,,,,,,,,,,,
8,Lampung,33,0,0,0,33,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,102,0,4,6,93,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,81,0,0,0,81,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,23,0,0,0,23,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,735,0,43,51,641,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,402,26,2,26,400,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,262,67,0,0,329,,,,,,,,,,,,,,,,,,,,,
16,Banten,116,0,0,9,107,,,,,,,,,,,,,,,,,,,,,
17,Bali,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,10,0,0,0,10,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,1.540,0,0,6,1.534,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,245,6,0,0,251,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,52,0,0,0,52,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,20,7,0,0,27,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,319,0,2,210,107,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,11,0,2,6,3,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,20,1,0,3,18,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,193,0,0,13,180,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,82,0,0,19,63,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,50,0,0,0,50,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,5,0,1,0,4,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,55,0,0,0,55,,,,,,,,,,,,,,,,,,,,,
31,Maluku,39,0,0,0,39,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,27,0,0,3,24,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,1.089,0,0,459,620,,,,,,,,,,,,,,,,,,,,,
34,Papua,3.615,0,0,0,3.615,,,,,,,,,,,,,,,,,,,,,
Indonesia,,10.758,117,69,891,9.906,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,TFU Terdaftar,,,,TFU Yang Dilakukan Pengawasan Sesuai Standar,,,,,,,,,,,,,,,,,,,,,
,,Sarana Pendidikan (SD/MI dan SMP/MTs),Pasar,Puskesmas,Jumlah TFU Terdaftar,Sarana Pendidikan (SD/MI dan SMP/MTs),,Pasar,,Puskesmas,,Jumlah Total,,,,,,,,,,,,,,,
,,,,,,∑,%,∑,%,∑,%,∑,%,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,
1,Aceh,148,34,60,242,127,"85,8",26,"76,5",49,"81,67",202,"83,5",,,,,,,,,,,,,,
2,Sumatera Utara,422,82,106,610,325,"77,0",76,"92,7",71,"66,98",472,"77,4",,,,,,,,,,,,,,
3,Sumatera Barat,717,108,133,958,622,"86,8",79,"73,1",84,"63,16",785,"81,9",,,,,,,,,,,,,,
4,Riau,886,257,333,1.476,670,"75,6",105,"40,9",84,"25,23",859,"58,2",,,,,,,,,,,,,,
5,Jambi,436,84,111,631,312,"71,6",79,"94,0",78,"70,27",469,"74,3",,,,,,,,,,,,,,
6,Sumatera Selatan,231,66,24,321,173,"74,9",56,"84,8",18,"75,00",247,"76,9",,,,,,,,,,,,,,
7,Bengkulu,612,138,116,866,504,"82,4",127,"92,0",74,"63,79",705,"81,4",,,,,,,,,,,,,,
8,Lampung,280,96,80,456,194,"69,3",67,"69,8",67,"83,75",328,"71,9",,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,47,11,5,63,31,"66,0",8,"72,7",3,"60,00",42,"66,7",,,,,,,,,,,,,,
10,Kepulauan Riau,29,5,8,42,16,"55,2",3,"60,0",5,"62,50",24,"57,1",,,,,,,,,,,,,,
11,DKI Jakarta,717,73,248,1.038,612,"85,4",61,"83,6",147,"59,27",820,"79,0",,,,,,,,,,,,,,
12,Jawa Barat,2.194,156,374,2.724,528,"24,1",97,"62,2",155,"41,44",780,"28,6",,,,,,,,,,,,,,
13,Jawa Tengah,1.779,284,298,2.361,861,"48,4",178,"62,7",152,"51,01",1.191,"50,4",,,,,,,,,,,,,,
14,DI Yogyakarta,218,19,15,252,27,"12,4",9,"47,4",1,"6,67",37,"14,7",,,,,,,,,,,,,,
15,Jawa Timur,716,87,104,907,178,"24,9",78,"89,7",38,"36,54",294,"32,4",,,,,,,,,,,,,,
16,Banten,892,78,113,1.083,431,"48,3",64,"82,1",78,"69,03",573,"52,9",,,,,,,,,,,,,,
17,Bali,75,14,6,95,1,"1,3",3,"21,4",0,"0,00",4,"4,2",,,,,,,,,,,,,,
18,Nusa Tenggara Barat,71,3,8,82,60,"84,5",2,"66,7",2,"25,00",64,"78,0",,,,,,,,,,,,,,
19,Nusa Tenggara Timur,0,0,0,0,0,"0,0",0,"0,0",0,"0,00",0,"0,0",,,,,,,,,,,,,,
20,Kalimantan Barat,408,18,54,480,220,"53,9",5,"27,8",21,"38,89",246,"51,3",,,,,,,,,,,,,,
21,Kalimantan Tengah,461,54,82,597,430,"93,3",32,"59,3",38,"46,34",500,"83,8",,,,,,,,,,,,,,
22,Kalimantan Selatan,236,17,27,280,229,"97,0",15,"88,2",21,"77,78",265,"94,6",,,,,,,,,,,,,,
23,Kalimantan Timur,678,19,126,823,291,"42,9",11,"57,9",89,"70,63",391,"47,5",,,,,,,,,,,,,,
24,Kalimantan Utara,103,11,28,142,63,"61,2",9,"81,8",4,"14,29",76,"53,5",,,,,,,,,,,,,,
25,Sulawesi Utara,51,9,19,79,34,"66,7",3,"33,3",6,"31,58",43,"54,4",,,,,,,,,,,,,,
26,Sulawesi Tengah,925,185,220,1.330,626,"67,7",132,"71,4",66,"30,00",824,"62,0",,,,,,,,,,,,,,
27,Sulawesi Selatan,1.749,264,220,2.233,953,"54,5",147,"55,7",86,"39,09",1.186,"53,1",,,,,,,,,,,,,,
28,Sulawesi Tenggara,188,53,29,270,112,"59,6",28,"52,8",13,"44,83",153,"56,7",,,,,,,,,,,,,,
29,Gorontalo,0,0,0,0,0,"0,0",0,"0,0",0,"0,00",0,"0,0",,,,,,,,,,,,,,
30,Sulawesi Barat,263,44,50,357,178,"67,7",25,"56,8",27,"54,00",230,"64,4",,,,,,,,,,,,,,
31,Maluku,0,1,1,2,0,"0,0",0,"0,0",0,"0,00",0,"0,0",,,,,,,,,,,,,,
32,Maluku Utara,1,6,8,15,0,"0,0",0,"0,0",0,"0,00",0,"0,0",,,,,,,,,,,,,,
33,Papua Barat,77,7,32,116,43,"55,8",2,"28,6",6,"18,75",51,"44,0",,,,,,,,,,,,,,
34,Papua,57,15,49,121,18,"31,6",14,"93,3",16,"32,65",48,"39,7",,,,,,,,,,,,,,
Indonesia,,15.667,2.298,3.087,21.052,8.869,"56,6",1.541,"67,1",1.499,"48,56",11.909,"56,6",,,,,,,,,,,,,,
No,Provinsi,Jumlah RS dan Puskesmas,Jumlah RS dan Puskesmas yang Melakukan Pengelolaan Limbah Medis,%,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,423,9,"2,1",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,780,68,"8,7",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,356,23,"6,5",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,294,82,"27,9",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,235,4,"1,7",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,405,25,"6,2",,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,209,91,"43,5",,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,401,169,"42,1",,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,86,25,"29,1",,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,112,26,"23,2",,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,512,129,"25,2",,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1399,193,"13,8",,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,1176,510,"43,4",,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,196,67,"34,2",,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,1339,385,"28,8",,,,,,,,,,,,,,,,,,,,,,,
16,Banten,339,119,"35,1",,,,,,,,,,,,,,,,,,,,,,,
17,Bali,177,33,"18,6",,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,198,16,"8,1",,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,440,7,"1,6",,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,294,22,"7,5",,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,230,12,"5,2",,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,277,8,"2,9",,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,236,81,"34,3",,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,64,3,"4,7",,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,240,28,"11,7",,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,248,28,"11,3",,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,568,240,"42,3",,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,324,10,"3,1",,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,110,1,"0,9",,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,108,3,"2,8",,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,243,10,"4,1",,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,160,1,"0,6",,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,181,2,"1,1",,,,,,,,,,,,,,,,,,,,,,,
34,Papua,471,1,"0,2",,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,12.831,2.431,"18,9",,,,,,,,,,,,,,,,,,,,,,,
